[2022-08-17 10:20:34.9813] | Info | 正在启动服务... 
[2022-08-17 10:27:22.6227] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:27:23.6318] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:27:24.6419] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:27:25.6502] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:27:26.6617] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:27:29.8576] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:27:38.1424] | Info | 正在启动服务... 
[2022-08-17 10:27:38.2345] | Info | 欢迎使用翎风系列游戏软件... 
[2022-08-17 10:27:38.2350] | Info | 网站:http://www.gameofmir.com 
[2022-08-17 10:27:38.2350] | Info | 论坛:http://bbs.gameofmir.com 
[2022-08-17 10:27:38.2383] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:27:38.2387] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:27:38.2446] | Debug | 服务器[10.10.0.102:5100]链接超时.失败次数:[1] 
[2022-08-17 10:27:38.2446] | Info | 数据库服务器[:0]断开链接. 
[2022-08-17 10:27:48.2404] | Debug | 服务器[10.10.0.102:5100]建立链接.失败次数:[2] 
[2022-08-17 10:27:58.2388] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:27:58.2388] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:27:58.2415] | Debug | 服务器[10.10.0.102:5100]建立链接.失败次数:[3] 
[2022-08-17 10:28:04.9502] | Info | 数据库服务器[10.10.0.102:5100]链接成功. 
[2022-08-17 10:28:04.9502] | Debug | 线程[784b3497876545e19704b5e5eda24986]连接 10.10.0.102:5100 成功... 
[2022-08-17 10:28:07.7457] | Info | 数据库服务器[10.10.0.102:5100]链接成功. 
[2022-08-17 10:28:07.7457] | Debug | 线程[e155bdb431464aa3aa53ca0014b35f04]连接 10.10.0.102:5100 成功... 
[2022-08-17 10:28:08.2444] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:28:08.2517] | Debug | 数据库服务器心跳包响应 
[2022-08-17 10:28:18.2408] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:28:18.2408] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:28:18.2430] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:28:18.2455] | Debug | 数据库服务器心跳包响应 
[2022-08-17 10:28:19.4496] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:28:20.4324] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:28:21.4465] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:28:22.4555] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:28:23.4647] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:28:24.4759] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:28:25.4904] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:28:26.5021] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:28:27.5107] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:28:28.2440] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:28:28.5172] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:28:29.5234] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:28:30.5285] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:28:31.5379] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:28:32.5519] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:28:33.5658] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:28:34.5712] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:28:35.1966] | Info | 数据库服务器[10.10.0.102:5100]断开链接. 
[2022-08-17 10:28:35.1966] | Info | 数据库服务器[10.10.0.102:5100]断开链接. 
[2022-08-17 10:28:35.5786] | Debug | 获取用户对应网关失败 RemoteAddr:[10.10.0.102] ConnectionId:[c0069185cc4f42f1879f581d1f5e74f0] 
[2022-08-17 10:31:59.0189] | Info | 正在启动服务... 
[2022-08-17 10:31:59.1133] | Info | 欢迎使用翎风系列游戏软件... 
[2022-08-17 10:31:59.1137] | Info | 网站:http://www.gameofmir.com 
[2022-08-17 10:31:59.1137] | Info | 论坛:http://bbs.gameofmir.com 
[2022-08-17 10:31:59.1161] | Info | 数据库服务器[10.10.0.102:5100]链接成功. 
[2022-08-17 10:31:59.1161] | Debug | 线程[4f448712670741ae82a6558e0d9c144e]连接 10.10.0.102:5100 成功... 
[2022-08-17 10:31:59.1169] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:31:59.1169] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:31:59.1193] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:31:59.1254] | Debug | 数据库服务器心跳包响应 
[2022-08-17 10:32:08.5565] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:32:09.1183] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:32:19.1186] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:32:19.1186] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:32:19.1186] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:32:19.1215] | Debug | 数据库服务器心跳包响应 
[2022-08-17 10:32:29.1204] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:32:29.1222] | Debug | 数据库服务器心跳包响应 
[2022-08-17 10:32:34.1536] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:32:39.1198] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:32:39.1198] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:32:39.1213] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:32:49.1226] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:32:59.1216] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:32:59.1216] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:32:59.1248] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:33:09.1302] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:33:19.1230] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:33:19.1230] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:33:19.1277] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:33:29.1291] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:33:39.1248] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:33:39.1248] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:33:39.1302] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:33:49.1312] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:33:59.1265] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:33:59.1267] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:33:59.1325] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:34:09.1331] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:34:19.1268] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:34:19.1268] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:34:19.1338] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:34:29.1359] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:34:39.1278] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:34:39.1278] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:34:39.1367] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:34:49.5973] | Info | 正在启动服务... 
[2022-08-17 10:34:49.6787] | Info | 欢迎使用翎风系列游戏软件... 
[2022-08-17 10:34:49.6787] | Info | 网站:http://www.gameofmir.com 
[2022-08-17 10:34:49.6787] | Info | 论坛:http://bbs.gameofmir.com 
[2022-08-17 10:34:49.6814] | Info | 数据库服务器[10.10.0.102:5100]链接成功. 
[2022-08-17 10:34:49.6817] | Debug | 线程[485fdd18b2914271a9c9489b354818c7]连接 10.10.0.102:5100 成功... 
[2022-08-17 10:34:49.6817] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:34:49.6817] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:34:49.6836] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:34:59.6839] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:35:01.2229] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:35:09.6831] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:35:09.6831] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:35:09.6848] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:35:19.6860] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:35:29.6839] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:35:29.6839] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:35:29.6869] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:35:39.6880] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:35:49.6853] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:35:49.6856] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:35:49.6886] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:35:54.5640] | Info | 数据库服务器[10.10.0.102:5100]断开链接. 
[2022-08-17 10:35:57.5706] | Debug | 获取用户对应网关失败 RemoteAddr:[10.10.0.102] ConnectionId:[1db442244f884dc9a7914f9ecfca1f07] 
[2022-08-17 10:35:59.6899] | Debug | 服务器[10.10.0.102:5100]建立链接.失败次数:[1] 
[2022-08-17 10:36:06.3946] | Info | 数据库服务器[10.10.0.102:5100]链接成功. 
[2022-08-17 10:36:06.3946] | Debug | 线程[1918fcc1f8c84b6aa798793759862fb4]连接 10.10.0.102:5100 成功... 
[2022-08-17 10:36:09.6859] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:36:09.6859] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:36:09.6917] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:36:18.8345] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:36:19.6937] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:36:29.6874] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:36:29.6874] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:36:29.6954] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:36:39.6960] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:36:49.6881] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:36:49.6881] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:36:49.7014] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:37:37.3508] | Info | 正在启动服务... 
[2022-08-17 10:37:37.4452] | Info | 欢迎使用翎风系列游戏软件... 
[2022-08-17 10:37:37.4457] | Info | 网站:http://www.gameofmir.com 
[2022-08-17 10:37:37.4457] | Info | 论坛:http://bbs.gameofmir.com 
[2022-08-17 10:37:37.5198] | Info | 数据库服务器[10.10.0.102:5100]链接成功. 
[2022-08-17 10:37:37.5198] | Debug | 线程[acf0d30474bb4bd49dfad7960752be96]连接 10.10.0.102:5100 成功... 
[2022-08-17 10:37:37.5437] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:37:37.5437] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:37:37.5460] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:37:47.5447] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:37:52.4153] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:38:00.4342] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:38:07.2491] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:38:12.6922] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:38:20.4347] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:38:20.4347] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:39:45.9117] | Info | 正在启动服务... 
[2022-08-17 10:39:45.9942] | Info | 欢迎使用翎风系列游戏软件... 
[2022-08-17 10:39:45.9947] | Info | 网站:http://www.gameofmir.com 
[2022-08-17 10:39:45.9947] | Info | 论坛:http://bbs.gameofmir.com 
[2022-08-17 10:39:45.9972] | Info | 数据库服务器[10.10.0.102:5100]链接成功. 
[2022-08-17 10:39:45.9972] | Debug | 线程[a72e79bf68da4ae3860bfd4b1411645b]连接 10.10.0.102:5100 成功... 
[2022-08-17 10:39:45.9976] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:39:45.9976] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:39:45.9999] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:39:55.9994] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:40:05.9988] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:40:05.9988] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:40:06.0003] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:40:16.0008] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:40:25.9999] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:40:25.9999] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:40:26.0016] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:40:36.0036] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:40:38.9634] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:40:46.0006] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:40:46.0006] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:40:46.0037] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:40:56.0047] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:41:06.0017] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:41:06.0017] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:41:06.0059] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:41:16.0075] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:41:26.0032] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:41:26.0032] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:41:26.0079] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:41:36.0091] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:41:46.0046] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:41:46.0046] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:41:46.0152] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:41:56.0142] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:42:06.0059] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:42:06.0059] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:42:06.0155] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:42:16.0171] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:42:26.0077] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:42:26.0077] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:42:26.0184] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:42:36.0200] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:42:46.0093] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:42:46.0093] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:42:46.0203] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:42:56.0220] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:43:06.0101] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:43:06.0101] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:43:06.0242] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:43:07.5055] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:43:16.0258] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:43:26.0109] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:43:26.0109] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:43:26.0264] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:43:36.0402] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:44:04.2353] | Info | 正在启动服务... 
[2022-08-17 10:44:04.3284] | Info | 欢迎使用翎风系列游戏软件... 
[2022-08-17 10:44:04.3289] | Info | 网站:http://www.gameofmir.com 
[2022-08-17 10:44:04.3289] | Info | 论坛:http://bbs.gameofmir.com 
[2022-08-17 10:44:04.3317] | Info | 数据库服务器[10.10.0.102:5100]链接成功. 
[2022-08-17 10:44:04.3317] | Debug | 线程[54c0b31521ce4932b6be6166a354a583]连接 10.10.0.102:5100 成功... 
[2022-08-17 10:44:04.3317] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:44:04.3317] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:44:04.3347] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:44:14.3337] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:44:16.0514] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 10:44:24.3331] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:44:24.3331] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:44:24.3350] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:44:34.3367] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:44:44.3342] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:44:44.3342] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:44:44.3374] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:44:54.3391] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:45:04.3348] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:45:04.3348] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:45:04.3400] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:45:14.3414] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:45:24.3357] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:45:24.3357] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:45:24.3428] | Debug | 发送数据库服务器心跳包 
[2022-08-17 10:45:43.3662] | Info | 正在启动服务... 
[2022-08-17 10:45:43.4554] | Info | 欢迎使用翎风系列游戏软件... 
[2022-08-17 10:45:43.4558] | Info | 网站:http://www.gameofmir.com 
[2022-08-17 10:45:43.4558] | Info | 论坛:http://bbs.gameofmir.com 
[2022-08-17 10:45:43.4588] | Debug | 清理超时会话开始工作... 
[2022-08-17 10:45:43.4588] | Debug | 清理超时会话工作完成... 
[2022-08-17 10:45:43.4645] | Debug | 服务器[10.10.0.102:5100]链接超时.失败次数:[1] 
[2022-08-17 10:45:43.4647] | Info | 数据库服务器[:0]断开链接. 
